Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
B,14.39,23.19,70.67,69.64,70.00,,Air,04/09/2020,15:53:13.558,131802.3682
B,14.39,23.19,70.66,69.64,70.00,,Air,04/09/2020,15:53:13.667,131911.5914
B,14.39,23.19,70.60,69.58,70.00,,Air,04/09/2020,15:53:13.776,132021.4239
B,14.39,23.19,70.60,69.58,70.00,,Air,04/09/2020,15:53:13.886,132131.1747
B,14.39,23.19,70.66,69.64,70.00,,Air,04/09/2020,15:53:13.995,132240.0405
B,14.39,23.19,70.66,69.63,70.00,,Air,04/09/2020,15:53:14.104,132349.3963
B,14.39,23.19,70.66,69.63,70.00,,Air,04/09/2020,15:53:14.214,132458.7643
B,14.39,23.19,70.64,69.61,70.00,,Air,04/09/2020,15:53:14.323,132567.3818
B,14.40,23.20,70.69,69.66,70.00,,Air,04/09/2020,15:53:14.432,132677.0939
B,14.39,23.20,70.68,69.64,70.00,,Air,04/09/2020,15:53:14.542,132786.4687
B,14.39,23.20,70.68,69.64,70.00,,Air,04/09/2020,15:53:14.651,132896.2935
B,14.39,23.20,70.67,69.64,70.00,,Air,04/09/2020,15:53:14.764,133008.9974
B,14.39,23.20,70.65,69.62,70.00,,Air,04/09/2020,15:53:14.873,133117.7701
B,14.39,23.20,70.65,69.62,70.00,,Air,04/09/2020,15:53:14.983,133227.0977
B,14.39,23.20,70.63,69.60,70.00,,Air,04/09/2020,15:53:15.092,133337.9573
B,14.39,23.20,70.61,69.58,70.00,,Air,04/09/2020,15:53:15.201,133446.7549
B,14.39,23.20,70.69,69.66,70.00,,Air,04/09/2020,15:53:15.311,133555.9484
B,14.39,23.20,70.69,69.66,70.00,,Air,04/09/2020,15:53:15.420,133665.158
B,14.39,23.20,70.69,69.66,70.00,,Air,04/09/2020,15:53:15.529,133774.5692
B,14.39,23.20,70.66,69.63,70.00,,Air,04/09/2020,15:53:15.639,133883.5043
B,14.39,23.20,70.53,69.50,70.00,,Air,04/09/2020,15:53:15.748,133992.9442
B,14.39,23.20,70.53,69.50,70.00,,Air,04/09/2020,15:53:15.858,134103.1343
B,14.39,23.20,70.62,69.61,70.00,,Air,04/09/2020,15:53:15.967,134211.7752
B,14.39,23.20,70.67,69.64,70.00,,Air,04/09/2020,15:53:16.076,134320.5227
B,14.39,23.20,70.67,69.64,70.00,,Air,04/09/2020,15:53:16.186,134429.9864
B,14.39,23.20,70.64,69.61,70.00,,Air,04/09/2020,15:53:16.295,134540.0491
B,14.39,23.20,70.68,69.64,70.00,,Air,04/09/2020,15:53:16.404,134651.0023
B,14.39,23.20,70.78,69.75,70.00,,Air,04/09/2020,15:53:16.514,134758.2229
B,14.39,23.20,70.78,69.75,70.00,,Air,04/09/2020,15:53:16.623,134868.7223
B,14.39,23.20,70.79,69.76,70.00,,Air,04/09/2020,15:53:16.732,134976.6851
B,14.39,23.20,70.77,69.73,70.00,,Air,04/09/2020,15:53:16.842,135086.1063
B,14.39,23.20,70.89,69.86,70.00,,Air,04/09/2020,15:53:16.951,135195.8315
B,14.39,23.20,70.89,69.86,70.00,,Air,04/09/2020,15:53:17.060,135304.7568
B,14.40,23.20,71.03,70.00,70.00,,Air,04/09/2020,15:53:17.170,135414.5487
B,14.40,23.20,71.03,70.00,70.00,,Air,04/09/2020,15:53:17.279,135524.3551
B,14.39,23.20,71.09,70.05,70.00,,Air,04/09/2020,15:53:17.388,135632.9669
B,14.39,23.20,71.07,70.04,70.00,,Air,04/09/2020,15:53:17.500,135744.5924
B,14.39,23.20,71.07,70.04,70.00,,Air,04/09/2020,15:53:17.609,135853.5604
B,14.39,23.20,71.04,70.00,70.00,,Air,04/09/2020,15:53:17.719,135964.0433
B,14.40,23.20,71.22,70.20,70.00,,Air,04/09/2020,15:53:17.828,136072.7187
B,14.39,23.19,71.12,70.10,70.00,,Air,04/09/2020,15:53:17.937,136183.4908
B,14.39,23.19,71.12,70.10,70.00,,Air,04/09/2020,15:53:18.047,136291.0152
B,14.39,23.19,71.21,70.19,70.00,,Air,04/09/2020,15:53:18.156,136400.5661
B,14.40,23.19,71.16,70.13,70.00,,Air,04/09/2020,15:53:18.266,136510.2012
B,14.39,23.19,71.20,70.17,70.00,,Air,04/09/2020,15:53:18.375,136620.3244
B,14.39,23.19,71.20,70.17,70.00,,Air,04/09/2020,15:53:18.484,136728.6747
B,14.39,23.19,71.16,70.14,70.00,,Air,04/09/2020,15:53:18.594,136838.1452
B,14.40,23.19,71.19,70.17,70.00,,Air,04/09/2020,15:53:18.703,136947.9341
B,14.40,23.19,71.19,70.17,70.00,,Air,04/09/2020,15:53:18.812,137056.682
B,14.39,23.19,71.25,70.23,70.00,,Air,04/09/2020,15:53:18.922,137166.3292
B,14.39,23.19,71.20,70.18,70.00,,Air,04/09/2020,15:53:19.031,137275.4326
B,14.39,23.19,71.20,70.18,70.00,,Air,04/09/2020,15:53:19.140,137385.4838
B,14.39,23.19,71.06,70.04,70.00,,Air,04/09/2020,15:53:19.250,137495.5148
B,14.39,23.19,71.23,70.21,70.00,,Air,04/09/2020,15:53:19.359,137604.3455
B,14.39,23.19,71.08,70.05,70.00,,Air,04/09/2020,15:53:19.468,137713.3937
B,14.39,23.19,71.08,70.05,70.00,,Air,04/09/2020,15:53:19.578,137822.2236
B,14.39,23.19,71.10,70.07,70.00,,Air,04/09/2020,15:53:19.687,137931.5818
B,14.39,23.19,71.16,70.14,70.00,,Air,04/09/2020,15:53:19.797,138041.718
B,14.39,23.19,71.16,70.14,70.00,,Air,04/09/2020,15:53:19.906,138151.4322
B,14.39,23.19,71.14,70.12,70.00,,Air,04/09/2020,15:53:20.015,138259.5354
B,14.39,23.19,71.19,70.16,70.00,,Air,04/09/2020,15:53:20.125,138369.1057
B,14.40,23.19,71.20,70.17,70.00,,Air,04/09/2020,15:53:20.234,138478.2926
B,14.40,23.19,71.20,70.17,70.00,,Air,04/09/2020,15:53:20.343,138587.9264
B,14.40,23.19,71.14,70.11,80.00,,Air,04/09/2020,15:53:20.453,138697.4322
B,14.42,23.19,73.89,72.88,80.00,,Air,04/09/2020,15:53:20.562,138807.1354
B,14.42,23.19,73.89,72.88,80.00,,Air,04/09/2020,15:53:20.678,138922.4349
B,14.44,23.19,79.25,78.32,80.00,,Air,04/09/2020,15:53:20.797,139042.6639
B,14.45,23.19,81.42,80.53,80.00,,Air,04/09/2020,15:53:20.912,139157.25
B,14.44,23.18,81.77,80.88,80.00,,Air,04/09/2020,15:53:21.022,139268.572
B,14.44,23.18,81.77,80.88,80.00,,Air,04/09/2020,15:53:21.142,139387.6924
B,14.45,23.18,81.71,80.81,80.00,,Air,04/09/2020,15:53:21.247,139492.6657
B,14.44,23.18,81.62,80.73,80.00,,Air,04/09/2020,15:53:21.367,139618.6927
B,14.44,23.17,81.67,80.79,80.00,,Air,04/09/2020,15:53:21.487,139732.7474
B,14.44,23.17,81.67,80.79,80.00,,Air,04/09/2020,15:53:21.602,139847.6727
B,14.45,23.17,81.63,80.74,80.00,,Air,04/09/2020,15:53:21.712,139958.6606
B,14.44,23.16,81.63,80.75,80.00,,Air,04/09/2020,15:53:21.827,140074.3526
B,14.45,23.15,81.59,80.71,80.00,,Air,04/09/2020,15:53:21.942,140188.2867
B,14.45,23.15,81.59,80.71,80.00,,Air,04/09/2020,15:53:22.047,140291.5213
B,14.44,23.15,81.57,80.70,80.00,,Air,04/09/2020,15:53:22.167,140412.6959
B,14.44,23.14,81.60,80.72,80.00,,Air,04/09/2020,15:53:22.287,140533.8798
B,14.44,23.14,81.64,80.77,80.00,,Air,04/09/2020,15:53:22.410,140653.9674
B,14.44,23.14,81.64,80.77,80.00,,Air,04/09/2020,15:53:22.527,140774.604
B,14.45,23.13,81.61,80.73,80.00,,Air,04/09/2020,15:53:22.647,140892.7507
B,14.45,23.13,81.70,80.82,80.00,,Air,04/09/2020,15:53:22.758,141002.226
B,14.44,23.12,81.64,80.76,80.00,,Air,04/09/2020,15:53:22.877,141121.9776
B,14.44,23.12,81.64,80.76,80.00,,Air,04/09/2020,15:53:22.987,141231.9101
B,14.45,23.12,81.64,80.77,80.00,,Air,04/09/2020,15:53:23.111,141356.4418
B,14.45,23.12,81.68,80.82,80.00,,Air,04/09/2020,15:53:23.221,141465.3405
B,14.44,23.12,81.60,80.73,80.00,,Air,04/09/2020,15:53:23.330,141574.8637
B,14.44,23.12,81.60,80.73,80.00,,Air,04/09/2020,15:53:23.439,141685.237
B,14.44,23.11,81.68,80.82,80.00,,Air,04/09/2020,15:53:23.549,141793.2626
B,14.44,23.11,81.62,80.77,80.00,,Air,04/09/2020,15:53:23.658,141903.7281
B,14.44,23.11,81.62,80.77,80.00,,Air,04/09/2020,15:53:23.767,142012.0759
B,14.45,23.11,81.54,80.69,80.00,,Air,04/09/2020,15:53:23.877,142121.5506
B,14.45,23.11,81.66,80.83,80.00,,Air,04/09/2020,15:53:23.986,142231.2796
B,14.44,23.10,81.54,80.67,80.00,,Air,04/09/2020,15:53:24.095,142341.2455
B,14.44,23.10,81.54,80.67,80.00,,Air,04/09/2020,15:53:24.205,142449.746
B,14.44,23.10,81.53,80.66,80.00,,Air,04/09/2020,15:53:24.314,142560.5841
B,14.45,23.10,81.58,80.71,80.00,,Air,04/09/2020,15:53:24.424,142669.1805
B,14.44,23.10,81.54,80.68,80.00,,Air,04/09/2020,15:53:24.533,142777.4895
B,14.44,23.10,81.54,80.68,80.00,,Air,04/09/2020,15:53:24.642,142887.769
B,14.45,23.10,81.55,80.68,80.00,,Air,04/09/2020,15:53:24.753,142996.6874
B,14.45,23.10,81.55,80.68,80.00,,Air,04/09/2020,15:53:24.863,143107.6686
B,14.45,23.09,81.39,80.53,80.00,,Air,04/09/2020,15:53:24.972,143216.464
B,14.45,23.09,81.33,80.46,80.00,,Air,04/09/2020,15:53:25.081,143325.8695
B,14.44,23.09,81.22,80.35,80.00,,Air,04/09/2020,15:53:25.191,143435.5033
B,14.44,23.09,81.22,80.35,80.00,,Air,04/09/2020,15:53:25.300,143544.706
B,14.44,23.09,81.07,80.19,80.00,,Air,04/09/2020,15:53:25.409,143653.918
B,14.45,23.09,81.05,80.18,80.00,,Air,04/09/2020,15:53:25.519,143764.4135
B,14.44,23.08,80.77,79.90,80.00,,Air,04/09/2020,15:53:25.628,143873.8822
B,14.44,23.08,80.77,79.90,80.00,,Air,04/09/2020,15:53:25.737,143982.7809
B,14.44,23.08,80.84,79.96,80.00,,Air,04/09/2020,15:53:25.847,144091.0824
B,14.44,23.08,80.84,79.96,80.00,,Air,04/09/2020,15:53:25.956,144200.7954
B,14.44,23.08,80.84,79.97,80.00,,Air,04/09/2020,15:53:26.065,144309.8239
B,14.44,23.08,80.77,79.89,80.00,,Air,04/09/2020,15:53:26.175,144420.0501
B,14.44,23.08,80.84,79.97,80.00,,Air,04/09/2020,15:53:26.284,144529.8894
B,14.44,23.08,80.77,79.89,80.00,,Air,04/09/2020,15:53:26.393,144639.4261
B,14.44,23.08,80.77,79.89,80.00,,Air,04/09/2020,15:53:26.503,144748.5687
B,14.44,23.08,80.80,79.95,80.00,,Air,04/09/2020,15:53:26.612,144857.0164
B,14.44,23.08,80.79,79.93,80.00,,Air,04/09/2020,15:53:26.721,144966.8167
B,14.44,23.08,80.79,79.93,80.00,,Air,04/09/2020,15:53:26.831,145075.2848
B,14.44,23.08,80.73,79.87,80.00,,Air,04/09/2020,15:53:26.940,145185.5982
B,14.44,23.08,80.73,79.87,80.00,,Air,04/09/2020,15:53:27.050,145294.1135
B,14.44,23.08,80.73,79.87,80.00,,Air,04/09/2020,15:53:27.159,145403.3171
B,14.44,23.07,80.72,79.84,80.00,,Air,04/09/2020,15:53:27.268,145516.4807
B,14.44,23.07,80.72,79.84,80.00,,Air,04/09/2020,15:53:27.378,145624.4354
B,14.44,23.07,80.74,79.88,80.00,,Air,04/09/2020,15:53:27.487,145731.4611
B,14.44,23.07,80.74,79.88,80.00,,Air,04/09/2020,15:53:27.596,145844.4412
B,14.44,23.07,80.77,79.90,80.00,,Air,04/09/2020,15:53:27.706,145953.8359
B,14.44,23.07,80.71,79.86,80.00,,Air,04/09/2020,15:53:27.815,146059.4759
B,14.44,23.07,80.69,79.82,80.00,,Air,04/09/2020,15:53:27.924,146172.6378
B,14.44,23.07,80.69,79.82,80.00,,Air,04/09/2020,15:53:28.034,146284.5113
B,14.44,23.07,80.78,79.90,80.00,,Air,04/09/2020,15:53:28.159,146403.4004
B,14.44,23.06,80.81,79.93,80.00,,Air,04/09/2020,15:53:28.268,146512.5243
B,14.44,23.06,80.79,79.92,80.00,,Air,04/09/2020,15:53:28.377,146624.4445
B,14.44,23.06,80.79,79.92,80.00,,Air,04/09/2020,15:53:28.487,146731.222
B,14.44,23.06,80.80,79.93,80.00,,Air,04/09/2020,15:53:28.596,146845.6507
B,14.44,23.06,80.78,79.91,80.00,,Air,04/09/2020,15:53:28.705,146953.0041
B,14.44,23.06,80.78,79.91,80.00,,Air,04/09/2020,15:53:28.815,147058.9717
B,14.44,23.05,80.78,79.91,80.00,,Air,04/09/2020,15:53:28.924,147171.639
B,14.44,23.05,80.74,79.88,80.00,,Air,04/09/2020,15:53:29.033,147286.9128
B,14.44,23.05,80.77,79.91,80.00,,Air,04/09/2020,15:53:29.158,147402.9051
B,14.44,23.04,80.76,79.89,80.00,,Air,04/09/2020,15:53:29.268,147516.5944
B,14.44,23.04,80.76,79.89,80.00,,Air,04/09/2020,15:53:29.377,147630.1369
B,14.44,23.04,80.76,79.89,80.00,,Air,04/09/2020,15:53:29.502,147746.8953
B,14.44,23.04,80.76,79.89,80.00,,Air,04/09/2020,15:53:29.612,147856.5572
B,14.44,23.03,80.72,79.86,80.00,,Air,04/09/2020,15:53:29.721,147965.4255
B,14.44,23.03,80.74,79.87,80.00,,Air,04/09/2020,15:53:29.830,148075.1846
B,14.44,23.02,80.74,79.88,80.00,,Air,04/09/2020,15:53:29.940,148184.8472
B,14.44,23.02,80.74,79.88,80.00,,Air,04/09/2020,15:53:30.049,148293.189
B,14.44,23.02,80.72,79.86,80.00,,Air,04/09/2020,15:53:30.158,148402.8975
B,14.44,23.02,80.75,79.89,80.00,,Air,04/09/2020,15:53:30.268,148513.1146
B,14.44,23.01,80.76,79.89,80.00,,Air,04/09/2020,15:53:30.377,148622.5731
B,14.44,23.01,80.76,79.89,80.00,,Air,04/09/2020,15:53:30.486,148732.4654
B,14.44,23.01,80.72,79.86,80.00,,Air,04/09/2020,15:53:30.596,148840.475
B,14.44,23.01,80.70,79.85,80.00,,Air,04/09/2020,15:53:30.705,148950.5199
B,14.44,23.01,80.70,79.85,80.00,,Air,04/09/2020,15:53:30.814,149058.7642
B,14.44,23.00,80.69,79.83,80.00,,Air,04/09/2020,15:53:30.924,149170.0328
B,14.45,23.00,80.69,79.84,80.00,,Air,04/09/2020,15:53:31.033,149278.5028
B,14.44,23.00,80.69,79.84,80.00,,Air,04/09/2020,15:53:31.142,149386.862
B,14.44,23.00,80.69,79.84,80.00,,Air,04/09/2020,15:53:31.252,149496.2357
B,14.44,22.99,80.68,79.83,80.00,,Air,04/09/2020,15:53:31.361,149605.6331
B,14.44,22.99,80.68,79.83,80.00,,Air,04/09/2020,15:53:31.470,149715.8073
B,14.44,22.99,80.68,79.83,80.00,,Air,04/09/2020,15:53:31.580,149823.9681
B,14.44,22.98,80.67,79.82,80.00,,Air,04/09/2020,15:53:31.689,149934.2939
B,14.44,22.98,80.67,79.82,80.00,,Air,04/09/2020,15:53:31.799,150043.9625
B,14.44,22.98,80.65,79.81,80.00,,Air,04/09/2020,15:53:31.908,150154.5261
B,14.44,22.98,80.65,79.81,80.00,,Air,04/09/2020,15:53:32.017,150261.4999
B,14.44,22.98,80.67,79.82,80.00,,Air,04/09/2020,15:53:32.126,150371.1184
B,14.44,22.98,80.67,79.83,80.00,,Air,04/09/2020,15:53:32.236,150481.4878
B,14.44,22.97,80.64,79.80,80.00,,Air,04/09/2020,15:53:32.345,150589.9838
B,14.44,22.97,80.64,79.80,80.00,,Air,04/09/2020,15:53:32.455,150699.0933
B,14.44,22.97,80.64,79.80,80.00,,Air,04/09/2020,15:53:32.564,150808.2691
B,14.44,22.97,80.65,79.80,80.00,,Air,04/09/2020,15:53:32.673,150917.8387
B,14.44,22.97,80.65,79.80,80.00,,Air,04/09/2020,15:53:32.783,151026.8033
B,14.44,22.97,80.68,79.83,80.00,,Air,04/09/2020,15:53:32.892,151136.6686
B,14.44,22.96,80.61,79.77,80.00,,Air,04/09/2020,15:53:33.001,151246.2342
B,14.44,22.96,80.64,79.80,80.00,,Air,04/09/2020,15:53:33.111,151355.9116
B,14.44,22.96,80.62,79.79,80.00,,Air,04/09/2020,15:53:33.220,151464.4353
B,14.44,22.96,80.62,79.79,80.00,,Air,04/09/2020,15:53:33.329,151573.5434
B,14.44,22.96,80.60,79.77,80.00,,Air,04/09/2020,15:53:33.439,151684.2514
B,14.44,22.96,80.61,79.77,80.00,,Air,04/09/2020,15:53:33.548,151793.0325
B,14.44,22.96,80.61,79.77,80.00,,Air,04/09/2020,15:53:33.657,151902.691
B,14.44,22.96,80.60,79.76,80.00,,Air,04/09/2020,15:53:33.767,152012.2747
B,14.44,22.95,80.58,79.74,80.00,,Air,04/09/2020,15:53:33.876,152122.3672
B,14.44,22.95,80.57,79.74,80.00,,Air,04/09/2020,15:53:33.986,152230.3949
B,14.44,22.95,80.57,79.74,80.00,,Air,04/09/2020,15:53:34.095,152339.4988
B,14.44,22.95,80.61,79.78,80.00,,Air,04/09/2020,15:53:34.204,152448.5391
B,14.44,22.95,80.59,79.76,80.00,,Air,04/09/2020,15:53:34.314,152558.1869
B,14.44,22.94,80.58,79.75,80.00,,Air,04/09/2020,15:53:34.423,152669.6008
B,14.44,22.94,80.58,79.75,80.00,,Air,04/09/2020,15:53:34.532,152776.8421
B,14.44,22.94,80.60,79.77,80.00,,Air,04/09/2020,15:53:34.642,152886.2235
B,14.44,22.94,80.56,79.73,80.00,,Air,04/09/2020,15:53:34.751,152995.7772
B,14.44,22.94,80.56,79.73,80.00,,Air,04/09/2020,15:53:34.860,153104.6934
B,14.44,22.94,80.56,79.73,80.00,,Air,04/09/2020,15:53:34.970,153214.1182
B,14.44,22.94,80.53,79.70,80.00,,Air,04/09/2020,15:53:35.079,153324.6292
B,14.44,22.94,80.51,79.68,80.00,,Air,04/09/2020,15:53:35.188,153432.8765
B,14.44,22.94,80.51,79.68,80.00,,Air,04/09/2020,15:53:35.298,153543.2964
B,14.44,22.94,80.52,79.69,80.00,,Air,04/09/2020,15:53:35.407,153651.4131
B,14.44,22.93,80.53,79.70,80.00,,Air,04/09/2020,15:53:35.516,153761.5754
B,14.44,22.93,80.54,79.71,80.00,,Air,04/09/2020,15:53:35.626,153870.0828
B,14.44,22.93,80.54,79.71,80.00,,Air,04/09/2020,15:53:35.735,153980.2514
B,14.44,22.93,80.55,79.71,80.00,,Air,04/09/2020,15:53:35.844,154088.9051
B,14.44,22.93,80.55,79.71,80.00,,Air,04/09/2020,15:53:35.954,154199.9462
B,14.44,22.93,80.52,79.68,80.00,,Air,04/09/2020,15:53:36.063,154307.6868
B,14.44,22.93,80.51,79.68,80.00,,Air,04/09/2020,15:53:36.172,154417.3545
B,14.44,22.93,80.51,79.68,80.00,,Air,04/09/2020,15:53:36.282,154525.8994
B,14.44,22.93,80.52,79.68,80.00,,Air,04/09/2020,15:53:36.391,154635.6828
B,14.44,22.93,80.51,79.68,80.00,,Air,04/09/2020,15:53:36.500,154746.3306
B,14.44,22.93,80.51,79.67,80.00,,Air,04/09/2020,15:53:36.610,154854.0908
B,14.44,22.93,80.50,79.66,80.00,,Air,04/09/2020,15:53:36.719,154963.6634
B,14.44,22.93,80.50,79.66,80.00,,Air,04/09/2020,15:53:36.828,155072.573
B,14.44,22.92,80.51,79.68,80.00,,Air,04/09/2020,15:53:36.938,155182.6686
B,14.44,22.92,80.51,79.68,80.00,,Air,04/09/2020,15:53:37.047,155291.4502
B,14.44,22.92,80.50,79.66,80.00,,Air,04/09/2020,15:53:37.157,155402.4939
B,14.44,22.92,80.49,79.65,80.00,,Air,04/09/2020,15:53:37.266,155511.1482
B,14.44,22.92,80.50,79.66,80.00,,Air,04/09/2020,15:53:37.375,155621.5239
B,14.44,22.92,80.50,79.66,80.00,,Air,04/09/2020,15:53:37.485,155729.6841
B,14.44,22.92,80.52,79.68,80.00,,Air,04/09/2020,15:53:37.594,155838.7791
B,14.44,22.92,80.50,79.66,80.00,,Air,04/09/2020,15:53:37.703,155947.7465
B,14.44,22.92,80.50,79.66,80.00,,Air,04/09/2020,15:53:37.813,156057.022
B,14.44,22.92,80.51,79.68,80.00,,Air,04/09/2020,15:53:37.922,156173.483
B,14.44,22.92,80.52,79.68,80.00,,Air,04/09/2020,15:53:38.047,156291.3401
B,14.44,22.92,80.54,79.71,80.00,,Air,04/09/2020,15:53:38.156,156404.1459
B,14.44,22.92,80.54,79.71,80.00,,Air,04/09/2020,15:53:38.266,156510.1621
B,14.44,22.92,80.57,79.75,80.00,,Air,04/09/2020,15:53:38.375,156620.8764
B,14.44,22.92,80.61,79.77,80.00,,Air,04/09/2020,15:53:38.484,156730.1666
B,14.44,22.91,80.64,79.81,80.00,,Air,04/09/2020,15:53:38.594,156838.3608
B,14.44,22.91,80.64,79.81,80.00,,Air,04/09/2020,15:53:38.703,156948.1696
B,14.44,22.91,80.69,79.86,80.00,,Air,04/09/2020,15:53:38.813,157057.2008
B,14.44,22.91,80.71,79.89,80.00,,Air,04/09/2020,15:53:38.922,157166.9349
B,14.44,22.91,80.71,79.89,80.00,,Air,04/09/2020,15:53:39.031,157275.6663
B,14.44,22.91,80.75,79.93,80.00,,Air,04/09/2020,15:53:39.140,157386.0952
B,14.44,22.91,80.79,79.96,80.00,,Air,04/09/2020,15:53:39.250,157494.7861
B,14.44,22.91,80.89,80.06,80.00,,Air,04/09/2020,15:53:39.359,157604.7873
B,14.44,22.91,80.89,80.06,80.00,,Air,04/09/2020,15:53:39.468,157712.8874
B,14.44,22.91,80.93,80.09,80.00,,Air,04/09/2020,15:53:39.578,157823.0883
B,14.44,22.91,80.92,80.10,80.00,,Air,04/09/2020,15:53:39.687,157932.063
B,14.44,22.91,80.91,80.09,80.00,,Air,04/09/2020,15:53:39.797,158042.2013
B,14.44,22.91,80.91,80.09,80.00,,Air,04/09/2020,15:53:39.906,158151.5866
B,14.44,22.91,80.93,80.10,80.00,,Air,04/09/2020,15:53:40.015,158260.2401
B,14.44,22.91,80.92,80.09,80.00,,Air,04/09/2020,15:53:40.125,158369.2454
B,14.44,22.91,80.92,80.09,80.00,,Air,04/09/2020,15:53:40.234,158478.9234
B,14.44,22.90,80.92,80.10,80.00,,Air,04/09/2020,15:53:40.343,158587.6274
B,14.44,22.90,80.94,80.11,80.00,,Air,04/09/2020,15:53:40.453,158697.3191
B,14.44,22.90,80.94,80.12,80.00,,Air,04/09/2020,15:53:40.562,158807.4718
B,14.44,22.90,80.94,80.12,80.00,,Air,04/09/2020,15:53:40.671,158916.3955
B,14.44,22.90,80.98,80.16,80.00,,Air,04/09/2020,15:53:40.781,159025.3106
B,14.44,22.90,80.93,80.11,80.00,,Air,04/09/2020,15:53:40.890,159135.1893
B,14.44,22.90,80.92,80.09,80.00,,Air,04/09/2020,15:53:41.000,159244.4277
B,14.44,22.90,80.92,80.09,80.00,,Air,04/09/2020,15:53:41.109,159354.318
B,14.44,22.90,80.93,80.11,80.00,,Air,04/09/2020,15:53:41.218,159462.6334
B,14.44,22.90,80.92,80.10,80.00,,Air,04/09/2020,15:53:41.328,159572.7933
B,14.44,22.90,80.91,80.08,80.00,,Air,04/09/2020,15:53:41.437,159681.6848
B,14.44,22.90,80.91,80.08,80.00,,Air,04/09/2020,15:53:41.546,159790.7475
B,14.44,22.90,80.89,80.06,80.00,,Air,04/09/2020,15:53:41.656,159900.0887
B,14.44,22.90,80.91,80.08,80.00,,Air,04/09/2020,15:53:41.765,160009.9832
B,14.44,22.90,80.91,80.08,80.00,,Air,04/09/2020,15:53:41.874,160119.9333
B,14.44,22.90,80.88,80.06,80.00,,Air,04/09/2020,15:53:41.983,160228.1851
B,14.44,22.90,80.90,80.08,90.00,,Air,04/09/2020,15:53:42.102,160346.1681
B,14.44,22.90,80.96,80.15,90.00,,Air,04/09/2020,15:53:42.211,160455.3743
B,14.47,22.89,84.02,83.28,90.00,,Air,04/09/2020,15:53:42.320,160564.7894
B,14.49,22.89,88.77,88.14,90.00,,Air,04/09/2020,15:53:42.430,160674.7803
B,14.49,22.89,90.60,90.00,90.00,,Air,04/09/2020,15:53:42.548,160792.5531
B,14.49,22.89,90.60,90.00,90.00,,Air,04/09/2020,15:53:42.654,160898.426
B,14.49,22.89,90.71,90.11,90.00,,Air,04/09/2020,15:53:42.757,161002.3036
B,14.50,22.88,90.90,90.32,90.00,,Air,04/09/2020,15:53:42.878,161124.2581
B,14.50,22.88,90.90,90.32,90.00,,Air,04/09/2020,15:53:42.998,161242.9509
B,14.50,22.88,91.16,90.60,90.00,,Air,04/09/2020,15:53:43.118,161363.199
B,14.50,22.88,91.23,90.68,90.00,,Air,04/09/2020,15:53:43.228,161473.579
B,14.50,22.88,91.23,90.68,90.00,,Air,04/09/2020,15:53:43.348,161592.9343
B,14.50,22.87,91.20,90.64,90.00,,Air,04/09/2020,15:53:43.468,161713.7635
B,14.50,22.86,91.16,90.61,90.00,,Air,04/09/2020,15:53:43.588,161833.6618
B,14.49,22.86,91.13,90.57,90.00,,Air,04/09/2020,15:53:43.698,161942.2567
B,14.50,22.86,91.09,90.53,90.00,,Air,04/09/2020,15:53:43.818,162062.7931
B,14.50,22.86,91.09,90.53,90.00,,Air,04/09/2020,15:53:43.939,162182.2342
B,14.50,22.85,91.05,90.48,90.00,,Air,04/09/2020,15:53:44.058,162302.8517
B,14.50,22.85,91.03,90.47,90.00,,Air,04/09/2020,15:53:44.178,162423.1071
B,14.49,22.85,91.04,90.49,90.00,,Air,04/09/2020,15:53:44.298,162543.5261
B,14.49,22.85,91.04,90.49,90.00,,Air,04/09/2020,15:53:44.418,162663.3344
B,14.49,22.85,91.00,90.45,90.00,,Air,04/09/2020,15:53:44.540,162782.9794
B,14.50,22.84,90.96,90.41,90.00,,Air,04/09/2020,15:53:44.658,162903.7543
B,14.50,22.84,90.96,90.41,90.00,,Air,04/09/2020,15:53:44.762,163006.3988
B,14.50,22.84,90.96,90.40,90.00,,Air,04/09/2020,15:53:44.873,163118.6338
B,14.50,22.84,90.95,90.39,90.00,,Air,04/09/2020,15:53:44.983,163228.0099
B,14.50,22.84,90.95,90.39,90.00,,Air,04/09/2020,15:53:45.088,163332.8048
B,14.50,22.84,90.91,90.35,90.00,,Air,04/09/2020,15:53:45.197,163441.5757
B,14.50,22.83,90.88,90.33,90.00,,Air,04/09/2020,15:53:45.306,163551.2046
B,14.50,22.83,90.87,90.31,90.00,,Air,04/09/2020,15:53:45.416,163661.2348
B,14.50,22.83,90.87,90.31,90.00,,Air,04/09/2020,15:53:45.525,163770.0011
B,14.50,22.83,90.85,90.30,90.00,,Air,04/09/2020,15:53:45.634,163879.6504
B,14.50,22.83,90.84,90.29,90.00,,Air,04/09/2020,15:53:45.744,163988.4735
B,14.50,22.83,90.81,90.25,90.00,,Air,04/09/2020,15:53:45.853,164098.5324
B,14.50,22.83,90.81,90.25,90.00,,Air,04/09/2020,15:53:45.962,164207.7855
B,14.50,22.83,90.82,90.26,90.00,,Air,04/09/2020,15:53:46.072,164316.3868
B,14.49,22.83,90.80,90.24,90.00,,Air,04/09/2020,15:53:46.181,164425.5448
B,14.50,22.83,90.80,90.24,90.00,,Air,04/09/2020,15:53:46.290,164535.9234
